domain,intent,utterance
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure el últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esdarrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esdarrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esdarrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esdarrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure espassat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure espassat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure espassat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure espassat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esúltim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esúltim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esúltim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure esúltim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure l'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","com va caure s'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué el últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esdarrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esdarrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esdarrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esdarrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué espassat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué espassat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué espassat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué espassat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esúltim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esúltim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esúltim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué esúltim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué l'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan caigué s'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure el últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esdarrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esdarrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esdarrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esdarrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure espassat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure espassat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure espassat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure espassat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esúltim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esúltim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esúltim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure esúltim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure l'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'darrer cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'passat cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'últim cap de setmana ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quan va caure s'últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia era el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data era es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data eren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data foren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data va ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data van ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates era es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates eren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates foren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates fou es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates va ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quines dates van ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies era es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies eren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies foren es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies fou es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies va ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quins dies van ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el cap de setmana anterior"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el cap de setmana anterior?"
